registrikood,tegevusala,alguskuupaev,loppkuupaev,staatus,allikas
14654780,Renditööjőu vahendamine,22.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14410279,Jaekaubandus,22.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
80149006,Toitlustamine,22.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
17027687,Jaekaubandus,22.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14383559,Töövahendus,22.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
17009778,Hulgikaubandus,22.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
10433792,Toitlustamine,19.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16186596,Toitlustamine,18.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
17031001,Jaekaubandus,18.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
17006998,Toitlustamine,17.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16133944,Toitlustamine,17.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16626902,Toitlustamine,17.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
80635936,Jaekaubandus,16.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11132650,Toitlustamine,16.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
12293601,Renditööjőu vahendamine,15.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
10567274,Renditööjőu vahendamine,15.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11585558,Jaekaubandus,14.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14986217,Toitlustamine,13.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16985446,Renditööjőu vahendamine,12.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14917452,Hulgikaubandus,12.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16588018,Hulgikaubandus,12.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
17027003,Toitlustamine,11.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14921353,Töövahendus,11.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14921353,Renditööjőu vahendamine,11.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16632340,Toitlustamine,11.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14056398,Toitlustamine,11.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14305430,Töövahendus,10.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
17021437,Toitlustamine,10.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
12885251,Renditööjőu vahendamine,10.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16978819,Merendus,09.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
12672070,Jaekaubandus,09.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
17023465,Toitlustamine,09.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16774270,Toitlustamine,08.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
17015230,Renditööjőu vahendamine,08.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16998650,Toitlustamine,08.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11528402,Hulgikaubandus,05.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14185546,Toitlustamine,05.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16975376,Toitlustamine,05.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16198168,Jaekaubandus,04.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16538138,Hulgikaubandus,04.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16198168,Hulgikaubandus,04.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16188589,Hulgikaubandus,03.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16939653,Jaekaubandus,03.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
12188090,Hulgikaubandus,03.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16883958,Jaekaubandus,03.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16419511,Toitlustamine,03.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16240019,Toitlustamine,03.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14698292,Toitlustamine,03.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16822721,Toitlustamine,03.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14449643,Jaekaubandus,02.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
CHE-154.481.776,Elektrienergia müük,01.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16981276,Toitlustamine,01.07.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16905051,Toitlustamine,30.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
17018122,Renditööjőu vahendamine,29.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
80318905,Toitlustamine,29.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16817016,Töövahendus,28.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
10763928,Toitlustamine,28.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16817016,Renditööjőu vahendamine,28.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16526554,Toitlustamine,28.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16967365,Renditööjőu vahendamine,28.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
17000300,Toitlustamine,28.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
80587806,Toitlustamine,27.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14923694,Toitlustamine,26.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16995841,Toitlustamine,26.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11460940,Toitlustamine,25.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
12841153,Toitlustamine,25.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11444160,Toitlustamine,24.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14007253,Toitlustamine,24.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16266786,Toitlustamine,24.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11564987,Jaekaubandus,23.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
80628729,Jaekaubandus,23.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
80628729,Toitlustamine,23.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
80608626,Jaekaubandus,21.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14323149,Toitlustamine,21.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16912306,Toitlustamine,20.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11408448,Toitlustamine,20.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
17001423,Renditööjőu vahendamine,19.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11150895,Hulgikaubandus,19.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16676099,Toitlustamine,19.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
12990025,Toitlustamine,18.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16482107,Töövahendus,18.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
75016183,Jaekaubandus,18.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14431028,Jaekaubandus,17.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14132952,Töövahendus,17.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14956630,Toitlustamine,17.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
17009073,Toitlustamine,17.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11443775,Toitlustamine,17.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16975502,Renditööjőu vahendamine,17.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16963893,Jaekaubandus,17.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11119247,Toitlustamine,14.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16917195,Toitlustamine,14.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16740199,Toitlustamine,14.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16982657,Jaekaubandus,14.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16753138,Jaekaubandus,14.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
12977042,Jaekaubandus,13.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16108113,Jaekaubandus,13.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
80629120,Jaekaubandus,13.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16929502,Toitlustamine,13.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16928170,Jaekaubandus,13.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
80604960,Jaekaubandus,12.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14410279,Toitlustamine,12.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16650119,Toitlustamine,12.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16994126,Toitlustamine,11.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14012484,Hulgikaubandus,11.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14461331,Töövahendus,11.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14718405,Toitlustamine,11.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16885265,Hulgikaubandus,10.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16885265,Jaekaubandus,10.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14020845,Toitlustamine,10.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16733101,Toitlustamine,09.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16454714,Toitlustamine,09.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16206471,Toitlustamine,08.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14036875,Toitlustamine,08.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16250839,Toitlustamine,06.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
10312960,Gaasisőidukite kontrollijad,06.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14241606,Toitlustamine,06.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
10395577,Toitlustamine,06.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11570031,Toitlustamine,06.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
12779454,Toitlustamine,06.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14279626,Toitlustamine,05.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16975399,Toitlustamine,05.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16692336,Toitlustamine,05.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16785185,Renditööjőu vahendamine,05.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16154389,Jaekaubandus,05.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16909853,Toitlustamine,05.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16866210,Toitlustamine,05.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16942017,Toitlustamine,04.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16989898,Toitlustamine,04.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16942017,Jaekaubandus,04.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16942017,Hulgikaubandus,04.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16626279,Jaekaubandus,03.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16966118,Renditööjőu vahendamine,03.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16674456,Toitlustamine,03.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
10178851,Hulgikaubandus,02.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
12432822,Toitlustamine,01.06.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
3236150-5,Elektrienergia müük,31.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16289669,Toitlustamine,31.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16221341,Hulgikaubandus,31.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16221341,Jaekaubandus,31.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16221341,Toitlustamine,31.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
80606662,Toitlustamine,31.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14860769,Jaekaubandus,31.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16996488,Jaekaubandus,30.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16036709,Jaekaubandus,30.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14704213,Jaekaubandus,30.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16940350,Toitlustamine,30.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16825932,Toitlustamine,30.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16975471,Toitlustamine,29.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16975034,Töövahendus,29.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16753173,Toitlustamine,28.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16926490,Toitlustamine,28.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16988213,Toitlustamine,28.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14092922,Toitlustamine,28.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
12510157,Toitlustamine,28.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16989390,Toitlustamine,27.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
12287165,Toitlustamine,27.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16022564,Hulgikaubandus,27.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16217322,Toitlustamine,26.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16579539,Toitlustamine,26.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11399778,Toitlustamine,24.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16971680,Toitlustamine,24.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16251796,Muusikateoste internetis kasutamise őiguste teostamine,24.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
10810378,Toitlustamine,23.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14099806,Renditööjőu vahendamine,23.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16287802,Hulgikaubandus,23.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16859664,Toitlustamine,23.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16858831,Toitlustamine,23.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11274338,Renditööjőu vahendamine,23.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16859664,Jaekaubandus,23.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11274338,Töövahendus,23.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16489138,Toitlustamine,22.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11186404,Toitlustamine,22.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16985156,Hulgikaubandus,22.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16914920,Toitlustamine,22.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
12672070,Toitlustamine,21.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
12602968,Jaekaubandus,21.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16751850,Hulgikaubandus,21.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14849414,Renditööjőu vahendamine,21.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16156649,Toitlustamine,21.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16982363,Toitlustamine,21.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16978191,Hulgikaubandus,20.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16860839,Jaekaubandus,20.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16860839,Hulgikaubandus,20.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14519757,Toitlustamine,20.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16883711,Toitlustamine,19.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14233742,Toitlustamine,19.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11793724,Renditööjőu vahendamine,18.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16953512,Toitlustamine,17.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16079825,Toitlustamine,17.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16588410,Toitlustamine,17.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14671689,Renditööjőu vahendamine,17.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16976002,Renditööjőu vahendamine,16.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16592215,Toitlustamine,16.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
12823008,Toitlustamine,16.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16321628,Toitlustamine,16.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16734556,Toitlustamine,15.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16799703,Toitlustamine,14.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14992755,Jaekaubandus,14.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16275029,Toitlustamine,14.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16639589,Renditööjőu vahendamine,14.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16630594,Jaekaubandus,14.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
10360030,Renditööjőu vahendamine,13.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14758156,Toitlustamine,13.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
12319149,Hulgikaubandus,13.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16202102,Toitlustamine,13.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16905111,Toitlustamine,11.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16551239,Toitlustamine,10.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16902288,Toitlustamine,10.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16247470,Hulgikaubandus,10.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16924373,Toitlustamine,10.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
80210711,Jaekaubandus,09.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11512105,Jaekaubandus,09.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16232385,Toitlustamine,08.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
12167024,Hulgikaubandus,08.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16974543,Toitlustamine,08.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16870200,Jaekaubandus,08.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16967336,Jaekaubandus,08.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16967336,Toitlustamine,08.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16967336,Hulgikaubandus,08.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16956226,Jaekaubandus,07.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16942230,Toitlustamine,07.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14268539,Jaekaubandus,07.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14626542,Jaekaubandus,07.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11209625,Toitlustamine,06.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14564901,Toitlustamine,06.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16291011,Renditööjőu vahendamine,05.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14940540,Renditööjőu vahendamine,05.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16579674,Toitlustamine,03.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16916014,Hulgikaubandus,03.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16762574,Jaekaubandus,03.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16855956,Toitlustamine,02.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14387161,Toitlustamine,02.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16722876,Toitlustamine,02.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16738222,Toitlustamine,02.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16967589,Renditööjőu vahendamine,02.05.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16784819,Toitlustamine,30.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16807816,Toitlustamine,30.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11323203,Jaekaubandus,29.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14357177,Toitlustamine,29.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16941093,Toitlustamine,29.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16939788,Toitlustamine,29.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16756622,Renditööjőu vahendamine,29.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
10145389,Toitlustamine,29.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11323203,Hulgikaubandus,29.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14123338,Toitlustamine,29.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14257961,Toitlustamine,29.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16914305,Jaekaubandus,26.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16412041,Hulgikaubandus,26.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16878006,Jaekaubandus,26.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
10978451,Toitlustamine,26.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16940644,Toitlustamine,26.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16969542,Jaekaubandus,26.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
12476481,Jaekaubandus,25.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16969542,Toitlustamine,25.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11911673,Elektrienergia müük,25.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14960287,Toitlustamine,25.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16973124,Toitlustamine,25.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14951650,Renditööjőu vahendamine,24.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16272019,Toitlustamine,24.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16300052,Toitlustamine,24.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14964256,Toitlustamine,23.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14846597,Toitlustamine,23.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16945794,Jaekaubandus,23.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16964837,Jaekaubandus,23.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16931479,Toitlustamine,23.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11490881,Toitlustamine,23.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11062748,Toitlustamine,22.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16881155,Toitlustamine,22.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
11406691,Hulgikaubandus,20.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16857990,Toitlustamine,19.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16907191,Toitlustamine,18.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16380967,Toitlustamine,18.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14025140,Hulgikaubandus,18.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14025140,Jaekaubandus,18.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16859902,Toitlustamine,17.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14344861,Jaekaubandus,16.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16936956,Toitlustamine,16.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14800900,Toitlustamine,16.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16964332,Toitlustamine,16.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16470802,Jaekaubandus,16.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16686146,Jaekaubandus,16.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16535571,Renditööjőu vahendamine,16.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16470802,Toitlustamine,16.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16959265,Hulgikaubandus,15.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16943778,Toitlustamine,15.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16800530,Toitlustamine,14.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
10360691,Toitlustamine,12.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16924380,Toitlustamine,12.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16829611,Toitlustamine,12.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16734158,Toitlustamine,12.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16951453,Toitlustamine,12.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16723485,Toitlustamine,11.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
12211893,Jaekaubandus,11.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
12211893,Toitlustamine,11.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16512038,Jaekaubandus,11.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16902213,Jaekaubandus,10.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16961629,Toitlustamine,10.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16902213,Toitlustamine,10.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16961629,Jaekaubandus,10.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16852923,Renditööjőu vahendamine,10.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16937453,Toitlustamine,10.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
14918552,Renditööjőu vahendamine,09.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
16389342,Toitlustamine,09.04.2024,Tähtajatu,Jah,MTR_2025-10-31.csv
